서강대	NNG	0.0495
대웅제약	NNG	0.0495
유진박	NNG	0.0495
민중당	NNG	0.04933333333333333
로버트 할리	NNG	0.04933333333333333
국회 법제사법위원회	NNG	0.049
이스타항공	NNG	0.049
충남도	NNG	0.049
이테크건설	NNG	0.049
송경호	NNG	0.04883333333333333
젤렌스키	NNG	0.04883333333333333
A양	NNG	0.048666666666666664
이명박 정부	NNG	0.0485
김지	NNG	0.0485
조정식	NNG	0.0485
김태년	NNG	0.04833333333333333
현대중공업 노조	NNG	0.04833333333333333
김학의	NNG	0.04833333333333333
스티븐 므누신	NNG	0.04816666666666667
파인텍	NNG	0.048
CU	NNG	0.048
휘성	NNG	0.048
중기부	NNG	0.04783333333333333
김성수	NNG	0.04766666666666667
FT아일랜드	NNG	0.0475
정진석	NNG	0.0475
조비오	NNG	0.04733333333333333
CJ그룹	NNG	0.04733333333333333
동국대	NNG	0.04716666666666667
이재웅	NNG	0.04716666666666667
숙명여고	NNG	0.04683333333333333
한국경영자총협회	NNG	0.04666666666666667
AMD	NNG	0.04633333333333333
이용호	NNG	0.04616666666666667
서울교육청	NNG	0.04616666666666667
스가 요시히데	NNG	0.04616666666666667
FDA	NNG	0.04616666666666667
광복군	NNG	0.046
건국대	NNG	0.046
울산시	NNG	0.0455
AFP	NNG	0.04516666666666667
총리실	NNG	0.044833333333333336
윤한덕	NNG	0.044833333333333336
민변	NNG	0.04466666666666667
이건희	NNG	0.0445
신한카드	NNG	0.0445
한ᆞ미	NNG	0.0445
셀트리온	NNG	0.044333333333333336
임세원	NNG	0.04416666666666667
워싱턴	NNG	0.04416666666666667
김현철	NNG	0.044
세계식량계획	NNG	0.044
CSIS	NNG	0.043833333333333335
마이크 펜스	NNG	0.043833333333333335
케이씨지아	NNG	0.043666666666666666
한서희	NNG	0.0435
해수부	NNG	0.043333333333333335
우리금융지주	NNG	0.042833333333333334
LG디스플레	NNG	0.042833333333333334
조현민	NNG	0.042833333333333334
한경연	NNG	0.042666666666666665
우리금융	NNG	0.0425
서울 강남경찰서	NNG	0.0425
하일	NNG	0.042333333333333334
G마켓	NNG	0.042
박소연	NNG	0.041833333333333333
샤오미	NNG	0.041833333333333333
현대그룹	NNG	0.041666666666666664
정점식	NNG	0.041666666666666664
박능후	NNG	0.0415
한선교	NNG	0.04133333333333333
주진우	NNG	0.04083333333333333
임시정부	NNG	0.04066666666666666
