index,topics
206,"트럼프, 대통령, 베네수엘라, 미국, 과이, 대선, 남미, 인수, 미, 정권"
207,"브렉시트, 자산, 이전, 노, 유럽, 협상, 영국, 금융, 고객, 바클레이즈"
208,"중국, 미, 협상, 회담, 정상, 무역, 트럼프, 미국, 대통령, 무역협상"
209,"폭스콘, 위스콘신, 계획, 생산, 미국, 만, 고용, 공장, 억, 인력"
210,"달러, 억, 지난해, 페이스북, 업체, 테슬라, 주당, 매출, 분기, 순익"
211,"정부, 통상, 공장, 관심, 억, 투자, 아세안, 국가, 체결, 지역"
212,"기업, 필리핀, 투자, 외국, 진출, 사업, 지분, 제한, 시장, 참여"
213,"필리핀, 인프라, 건설, 기업, 정부, 한국, 사업, 공항, 프로젝트, 투자"
214,"성폭력, 연극, 피해자, 사건, 피해, 추행, 이후, 힘, 수민, 법원"
215,"단식, 상태, 투쟁, 그, 몸, 주장, 대표, 이후, 소장, 의학"
216,"노동자, 중국, 연대, 기자, 베이징대, 회견, 학생들, 활동가, 지난해"
217,"합의, 수수료, 최, 강, 억, 만, 부동산, 중개, 건, 부가세"
218,"반올림, 황, 백혈병, 사망, 반도체, 물질, 노동자, 보호, 근로, 공단"
219,"클럽, 버닝썬, 추행, 경찰, 직원, 혐의, 승리, 폭행, 사건"
220,"설, 문, 연휴, 응급의료, 배, 병, 의원, 정보, 환자, 센터"
221,"노인, 일자리, 노후, 소득, 빈곤, 사업, 활동, 어르신, 건강, 연금"
222,"서점, 적합, 생계, 연합회, 시장, 위, 제출, 온라인, 오프라인, 진출"
223,"요구, 공시가격, 주택, 건, 표준, 상향, 인상, 가치, 개발, 보상"
224,"억, 조, 이익, 지난해, 금융, 기준, 전년"
225,"주주, 행사, 경영참여, 적극, 기업, 투자, 국민, 연금, 여부, 결정"
226,"인수, 넥슨, 넷마블, 국내, 컨소시엄, 카카오, 게임, 자본, 해외, 매각"
227,"전기, 인상, 요금, 장관, 정부, 산업, 결정, 기자, 성"
228,"영업이익, 억, 투자, 네이버, 조, 매출, 성장, 최고, 지난해, 사업"
229,"시장, 상생, 스토어, 노, 브랜드, 안동, 이마트, 매장, 입점"
230,"조, 분기, 지난해, 삼성전자, 반도체, 부문, 영업, 억, 폰, 전년"
231,"체육, 회장, 대한체육회, 장, 대책, 개혁, 선수촌, 사무총장, 올림픽, 비판"
232,"할머니, 김, 위안부, 빈소, 피해, 일본, 활동"
233,"재단, 교수"
234,"경제, 부총리, 장관, 뒤, 대, 경제학, 회장"
235,"강사, 대학, 교수, 법, 강의, 교육부, 임금, 교육, 방학, 시행령"
236,"출신, 대학, 채용, 기업, 진학, 드라마, 대, 학벌, 정부, 직무"
237,"남북, 평화, 만, 통일, 국가, 정상, 사이, 방안, 단계"
238,"서해, 남북, 평화, 한강, 시대, 군사, 공동, 하구, 정상, 지역"
239,"판결, 조작, 지사, 대선, 여론, 한국당, 일당, 심, 이번, 드루킹"
240,"일자리, 광주, 차, 임금, 광주시, 노사상생, 모델, 정부, 협상, 대신"
241,"발행, 채권, 본드, 현대캐피탈, 스위스, 시장, 그린, 금리, 프랑, 조달"
242,"억, 조, 영업이익, 실적, 건설, 사업부, 연간, 기록, 수준, 연결"
243,"대출, 특별, 지원, 자영업자, 금융, 카드, 기업은행, 소상공인, 금리, 기업"
244,"적금, 상품, 판매, 가입, 연, 정기, 고객, 금리, 포인트, 시"
245,"청년, 지원, 프로젝트, 희망, 부채, 신한, 취업, 프로그램, 학자금, 대출"
246,"억, 분기, 매출, 실적, 부문, 조, 전환, 증가, 현대중공업, 영업이익"
247,"선박, 건조, 계약, 삼성중공업, 예정"
248,"클라우드, 금융, 업무, 서비스, 정보, 모델, 분야, 확대, 국내, 특성"
249,"포스코, 기업, 시민, 활동, 역할, 지역, 참여, 임직원"
250,"댓글, 기사, 포털사이트, 정치, 이름, 거, 검색, 조작, 매크로, 대통령"
251,"교수, 임금, 최저, 중위, 인상, 영향, 근로자, 정부, 통계, 김"
252,"실습, 현장, 기업, 직업, 정부, 학생, 만, 취업, 학기, 선도"
253,"매출, 억, 성장, 지난해, 조, 영업이익, 동영상, 네이버, 부문, 수익"
254,"통계, 조사, 후생노동성, 아베, 총리, 기업, 임금, 지난해, 일본, 전수"
255,"대통령, 김, 지사, 수사, 판결, 사법, 농, 단, 원내대표, 조작"
256,"후보자, 총장, 임용, 공주, 기호, 위원회, 교수, 시, 캠퍼스"
257,"시, 운전, 주의, 평균, 날, 건, 연휴, 사고, 교통, 설"
