index,topics
272,"후보자, 조국, 청문회, 조, 주장, 대통령, 의원, 민주당, 한국당, 문재인"
273,"수출, 반도체, 올해, 시장, 지난해, 억, 감소, 달러, 개월"
274,
275,"후보자, 조, 한국당, 장외투쟁, 정권, 집회, 평가"
276,"대출, 전세, 주택, 서울, 규제, 자금, 부동산, 은행, 담보, 개인사업자"
277,"불화수소, LG디스플레이, 일본, 수입"
278,"청문회, 원내대표, 후보자, 조, 증인, 채택, 민주당, 조국, 회의, 협의"
279,"임명, 부인, 간사, 오전, 의원, 회의, 상황, 청문회, 증인, 국회"
280,"홍콩, 중국, 한국, 시위, 민주화운동, 청년, 그, 거, 웡, 천안문"
281,"베트남, 특수교육, 부부, 청각, 장애, 최"
282,"수출, 일본, 한국, 수입, 반도체, 대일, 감소, 수출규제, 장비, 산업부"
283,"관세, 미국, 중국, 미, 달러, 부과, 위안, 무역전쟁, 국, 세계"
284,"인천, 중부지방, 해양, 유치, 위원장, 김교흥, 지역, 청라, 해, 경청"
285,"검색, 여론, 후보자, 실, 순위, 검, 조, 포털, 왜곡, 조국"
286,"특성, 일반, 서울, 학생, 올해, 학교, 지난해, 취업, 전학, 학년"
287,"대통령, 문, 방문, 후보자, 태국, 조, 공정, 장관, 언급, 교육"
288,"아마존, 브라질, 세계, 환경, 쇠고기, 수입, 채식, 사료, 육, 대두"
289,"국회, 탄핵, 정치, 대, 시민, 대통령, 혐오, 정당, 진보, 안"
290,"제도, 그, 교육, 입시, 불법, 총학생회, 특권, 자본, 후보자, 숙제"
291,"논리, 경제, 한국, 일본, 안보, 갈등, 동북아, 신자유주의, 국가, 자본"
292,"아일랜드, 국가, 자유주의, 가톨릭, 국민, 투표, 역할, 이행, 가톨릭교회, 낙태"
293,"배출, 탄소, 생태, 부담금, 기후, 위기, 소득, 대안, 배당"
294,"인턴, 조, 후보자, 의원, 서울대, 주장, 생활기록부, 주, 내용, 공주"
295,"기온, 강수량, 비, 도, 0.5mm, 서해, 서울, 경기, 영서, 영동"
296,"기온, 강수량, 강화도, 동두천, 인천, 서울, 양평, 수원, 이천, 구름"
297,"청문회, 증인, 원내대표, 채택, 후보자, 가족, 핵심, 국민, 국회, 조국"
298,"후보자, 조, 문재인, 대표, 조국, 정권, 정부, 한국당, 집회, 의혹"
299,"후보자, 청문회"
300,"지난해, 행정, 합격자, 기술직, 차, 일반, 낮, 시험, 행정직, 세"
301,"금감원, 직원, 거래, 주식, 차명, 조사, 수사, 고발, 행위, 기관"
302,"감소, 일본, 수출, 폭, 규제, 달러, 영향, 8월, 이후, 개월"
303,"후보자, 조, 입시제도, 청와대, 청문회, 대통령, 딸, 임명, 국민, 인사청문"
304,"평균, 도, 기록, 기온, 해수면, 지구, 해, 최근, 농도, 연"
305,"총리, 일본, 간사장, 한, 발언, 의원, 가와, 무, 면담, 청와대"
306,"청문회, 후보자, 조, 국회, 국민, 임명, 정치, 청와대, 대통령, 사퇴"
307,"후보자, 조, 증인, 채택, 한국당, 의혹, 제기, 원내대표, 의원, 부인"
308,"지역, 생활, 사업, 서울시, 발전, 서울, 계획, 시, 대상, 동북"
309,"한국당, 발언, 후보자, 정권, 위선, 되풀이, 비판, 원내대표, 원내, 대변인"
310,"정기국회, 후보자, 일정, 조, 국회, 여야, 변수"
311,"홍콩, 시위대, 공항, 시위, 경찰, 정부, 길, 차단"
312,"후보자, 조, 최, 재벌, 청문회, 기업, 사외이사, 개혁, 지적, 장관"
313,"의원, 마루, 야마, 일본, 소속, 중의원, 전쟁, 독도, 영토, 트위터"
314,"후보자, 수사, 상황, 사퇴, 조, 대표, 조국, 검찰, 당, 의지"
315,"청년, 단체, 고용, 고용노동부, 노동, 미래, 박근혜, 정부, 촉진, 위원"
316,"증인, 임명"
317,"청문회, 증인, 채택, 이날, 조, 후보자, 일정, 회의, 여야, 오전"
318,"대통령, 후보자, 문, 제도, 조, 검토, 지시, 공정, 청와대, 전반"
319,"주유소, 기름"
320,"아세안, 대통령, 순방, 문, 국가, 태국, 방문, 개국, 한, 차"
321,"검찰, 수사, 후보자, 관련, 조, 압수수색, 대표, 보도, 피, 이후"
322,"대통령, 후보자, 제도, 문, 조국, 입시, 국민, 논란, 대변인, 비리"
323,"강지환, 혐의, 재판, 이후"
324,"후보자, 대통령, 조, 논란, 청와대, 문, 입시, 제도, 청문회, 언급"
325,"청문회, 대통령, 문, 후보자, 순방, 길, 정쟁, 조국, 조, 이날"
326,"부산, 지역, 지역감정, 서울, 시민, 지역주의, 자유, 한국당, 원내대표, 정권"
